Oasis Cocktail or Juice,$5.00,4,,,,SAVE UP TO 2.96 on 4,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Oasis Orange Juice,$3.00,1,,,,SAVE UP TO 1.99,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Old El Paso™ (153 g) And 1 Old el Paso™ Seasoning Mix (35-45 g),,1,,,,SAVE UP TO 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Ontario Ravioli Frozen Pasta,$3.49,1,,,,SAVE UP TO 40¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Parlour Frozen Dessert,$2.99,1,,,,SAVE UP TO 4.20,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Pepperidge Farm Goldfish,$5.00,2,,,,SAVE UP TO 70¢ ON 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Pillsbury Toaster Strudel,$2.00,1,,,,SAVE UP TO 1.59,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Popchips,$2.79,1,,,,SAVE UP TO 36¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Powerade,$5.00,3,,,,SAVE UP TO 97¢ on 3,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Quaker Cereals,$5.00,2,,,,SAVE UP TO 6.98 on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Quaker Granola Bars,$5.00,2,,,,SAVE UP TO 98¢ on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Quaker Soft Baked Oatmeal Cookies,$4.00,2,,,,SAVE UP TO 1.98 on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sam Mills Corn Pasta,$2.49,1,,,,SAVE UP TO 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sealtest 5% or 10% Cream,$2.29,1,,,,SAVE UP TO 60¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sensations by Compliments Kansas City BBQ Sauce,$1.99,1,,,,SAVE UP TO 1.16,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sensations by Compliments Orange Juice,$3.00,1,,,,SAVE UP TO 1.59,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Smucker's Jam,$2.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Special K or Vector Protein Bars,$2.99,1,,,,SAVE UP TO 1.50,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Tetley Iced Tea Lemon,$3.29,1,,,,SAVE UP TO 1.70,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Treat Bars,,1,,,,"BUY ANY 4 PARTICIPATING† GENERAL MILES CEREALS, SNACKS OR YOGURTS, AND GET A 5TH PRODUCT FREE!††",,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Vileda Soft Scrub Sponge,$2.49,1,,,,SAVE UP TO 80¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Way Better Snacks,$2.99,1,,,,SAVE UP TO 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Welch's Frozen Fruit,$4.99,1,,,,SAVE UP TO 2.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
White Swan Napkins,$1.29,1,,,,SAVE UP TO $1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Yoplait Yop,,1,,,,"BUY ANY 4 PARTICIPATING† GENERAL MILES CEREALS, SNACKS OR YOGURTS, AND GET A 5TH PRODUCT FREE!††",,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Blue Goose Boneless Skinless Chicken Thighs or Split Chicken Breast,$6.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Fresh Tilapia Fillets or Atlantic Salmon Steaks,$7.99,1,,,,SAVE UP TO 1.00/lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Fresh Wild Sockeye Salmon,$2.99,1,,,,SAVE 32¢/100 g,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
High Liner Fish Fillets,$6.99,1,,,,SAVE UP TO 2.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
"High Liner Signature Pack, Captain's Crew, Flame Savours or Pan Sear",$10.99,1,,,,SAVE UP TO $2.60,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Janes Pub Style Fish or Fillet of Sole,$6.99,1,,,,SAVE 6.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Live PEI Mussels,$4.99,1,,,,SAVE 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Live Pasta or Littleneck Clams,$0.99,1,,,,SAVE 56¢/100 g,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
"Pkg of Beef, Chicken Strips or Shrimp",,1,,,,"BUY 1 Pkg of Beef, Chicken Strips or Shrimp GET 1 Made Fresh Daily Veggie Stir Fry, Asian Stir Fry or Bell Pepper Mix assorted sizes FREE",,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sensations by Compliments Shrimp Crowns or Crispy Noodle Shrimp Twists,,1,,,,Save 9.99 each,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
"Trans Ocean Imitation Crab Flakes, Legs or Lobster Chunks",$2.00,1,,,,SAVE UP TO 1.49,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Trident Salmon or Pollock Burgers,$6.99,1,,,,SAVE 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Wild Argentine Shrimp,$2.99,1,,,,SAVE 32¢/100 g,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Aspen Ridge Lean Ground Beef,$7.99,1,,,,SAVE 1.00 /lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Canadian Lamb Shoulder Chops,$6.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Compliments presents Jamie Oliver Discovers Canada Pull-Apart Pork Roast,$4.99,1,,,,SAVE 50¢ /lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Mastro Genoa Salami,$2.69,1,,,,SAVE 20¢/100 g,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Pork Back Ribs,$4.99,1,,,,SAVE $2.00 /lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Pork Sirloin Chops,$3.49,1,,,,SAVE 1.50/lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Schneiders Beef Steakettes,$2.00,1,,,,SAVE 2.99,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Seasoned Flattened Chicken,,1,,,,BUY 1 Seasoned Flattened Chicken GET 1 In-store Made BBQ Grillers 170 - 625 g FREE,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sensations by Compliments Thin Sliced Chicken Breast,$9.99,1,,,,SAVE 1.00/lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sensations by Compliments Turkey Sausage,$4.49,1,,,,SAVE 50¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sterling Silver Cross Rib Steak,$7.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sterling Silver Sirloin Steaks,$6.99,1,,,,SAVE UP TO 80¢/lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Store Made Pork Sausages,$3.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Striploin Grilling Medallions,$10.99,1,,,,SAVE 8.00/lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Striploin Steaks,$8.99,1,,,,SAVE UP TO 8.50/lb,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
The Canadian Chuck Beef Burger,$7.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Top Sirloin Medallions,,1,,,,BUY 1 GET 50% OFF on any 2nd package,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
White Veal Shoulder Blade Chops,$7.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
"*Dempster's® 100% Whole Grains Breads, Dempster's® Bagels and Dempster's® Tortillas",$5.00,2,,,,$2.99,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
All Butter Danish Filled with Nutella®,$6.00,6,,,,SAVE 2.94 on 6,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Aunt Jemima Pancake Mix,$5.00,2,,,,SAVE UP TO 3.58 on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Braided Strudels,$3.00,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Compliments Muffin Mix,$2.00,1,,,,SAVE UP TO 1.59,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Cookies or Muffins,$8.00,2,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Dempster's Bread,$3.00,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Mini Bombe Donuts Filled with Nutella®,$3.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Mini Pastries Filled with Nutella®,$10.00,8,,,,SAVE 1.92 on 8,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Morning Thins,$1.99,1,,,,SAVE UP TO 1.12,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Schneiders Red Hots or Maple Leaf Top Dogs Wieners,$2.99,1,,,,SAVE UP TO 2.50,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Caledon Farms All Natural Dog Treats,$7.99,1,,,,SAVE UP TO 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Cashmere Bathroom Tissue,$11.99,1,,,,SAVE UP TO 3.30,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Cashmere Napkins,$2.99,1,,,,SAVE UP TO 2.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Compliments Scoppable Cat Litter,$6.49,1,,,,SAVE UP TO 50¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Febreze Air Effects,$7.00,2,,,,SAVE UP TO 1.98 on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Glade Plugins Scented Oil Refill,$7.99,1,,,,SAVE UP TO 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Huggies Baby Wipes,$7.99,1,,,,SAVE UP TO 50¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Huggies Jumbo Diapers,$12.99,1,,,,SAVE UP TO 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Pantene Hair Care,$4.49,1,,,,SAVE UP TO 2.50,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Tilex Shower Cleaner Refill,$5.49,1,,,,SAVE UP TO 1.80,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
30 Month Aged Parmigiano Reggiano Cheese,,1,,,,25% off,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Babybel Cheese,$7.99,1,,,,SAVE UP TO 2.60,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Boursin Fresh Cow Milk Cheese,$4.99,1,,,,SAVE 1.20,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Cheez Dippers,$7.99,2,,,,SAVE UP TO 3.40 on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Compliments Cheese Bars,$5.99,1,,,,SAVE UP TO $3.20,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Kiri Cheese Spread,$7.99,2,,,,SAVE UP TO $3.40,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Party Cube Cheese Spread,$7.99,2,,,,SAVE UP TO 3.40 on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
The Laughing Cow Cheese Spread,$7.99,1,,,,SAVE UP TO 2.60,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Bromeliad,$9.99,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Cesar Home Delights Wet Dog Food,$0.99,1,,,,SAVE UP TO 20¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Compliments Cat Food,$2.00,3,,,,SAVE UP TO 30¢ on 3,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Compliments Dog Food,$10.49,1,,,,SAVE UP TO 4.80,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Compliments Glass Cleaner,$5.00,2,,,,SAVE UP TO 98¢ on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Degree Adrenaline Deodorant,$2.99,1,,,,SAVE UP TO 1.50,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Dove Dry Spray Deodorant,$5.99,1,,,,SAVE UP TO 50¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Downy Fabric Softener,$7.99,1,,,,SAVE UP TO 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Ecuadorian Roses,$20.00,1,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
"Enfamil A+, Nestlé Good-Start 2 or Similac Omega Formula",$25.99,1,,,,SAVE UP TO 5.70,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Glad Cling Wrap,$1.00,1,,,,SAVE UP TO 1.49,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Outdoor Mums,$10.00,2,,,,,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Oxiclean Dishwasher Detergent,$7.99,1,,,,SAVE UP TO 1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Palmolive Dish Soap,$2.00,1,,,,SAVE UP TO 99¢,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Purex Laundry Detergent,$5.49,1,,,,SAVE UP TO 1.50,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Royale Bathroom Tissue,$3.00,1,,,,SAVE UP TO 5.99,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Scotties Facial Tissåues Multipack,$5.99,1,,,,SAVE UP TO 3.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Sensodyne Toothpaste,$3.99,1,,,,SAVE UP TO $1.00,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
SpongeTowels Ultra Choose-A-Size Paper Towel,$15.99,1,,,,SAVE UP TO 6.40,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
Ziploc Container,$8.00,2,,,,SAVE UP TO 1.98 on 2,,,Sobeys  Kipling,1255 The Queensway,Toronto,Ontario,M8Z1S1
"*Dempster's® 100% Whole Grains Breads, Dempster's® Bagels and Dempster's® Tortillas",$5.00,2,,,$2.99,,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
30 Month Aged Parmigiano Reggiano Cheese,,1,,,,25% off,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
"6"" Cheesecake Topped with Nutella®",$16.99,1,,,,,5,BUY 1 EARN AIR MILES +5 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
All Butter Danish Filled with Nutella®,$6.00,6,,,$1.49,SAVE 2.94 on 6,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Allen's Apple Juice,$3.00,1,,,,SAVE 79¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Antico Organic Pasta Sauce,$3.49,1,,,,SAVE UP TO 1.00,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Aspen Ridge Lean Ground Beef,$7.99,1,,lb,,SAVE 1.00 /lb,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Astro Yogourt,$2.99,1,,,,each 50 BONUS AIR MILES reward milesSAVE UP TO 1.60,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Aunt Jemima Pancake Mix,$5.00,2,,,,SAVE UP TO 3.58 on 2,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Baby Gourmet Pouches,$1.79,1,,,,SAVE UP TO 20¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Babybel Cheese,$7.99,1,,,,SAVE UP TO 2.60,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Barilla Pasta,$1.00,1,,,,SAVE UP TO 1.49,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Becel Margarine,$2.99,1,,,,SAVE UP TO 1.00,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Belvita Breakfast Cookies,$3.29,1,,,,SAVE UP TO 70¢,5,BUY 2 EARN AIR MILES +5 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Black Diamond Cheestrings,$5.99,1,,,,SAVE UP TO 2.20,5,BUY 2 EARN AIR MILES +5 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Blue Goose Boneless Skinless Chicken Thighs or Split Chicken Breast,$6.99,1,,lb,,,5,BUY 2 EARN AIR MILES +5 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Boursin Fresh Cow Milk Cheese,$4.99,1,,,,SAVE 1.20,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Braided Strudels,$3.00,1,,,,,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
"Breton Popped, Bites or Grissol Crispy Baguettes",$2.00,1,,,,SAVE UP TO 1.49,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Bromeliad,$9.99,1,,,,,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Caledon Farms All Natural Dog Treats,$7.99,1,,,,SAVE UP TO 1.00,5,BUY 1 EARN AIR MILES +5 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Campbell's Everyday Gourmet,$5.00,2,,,,SAVE UP TO 2.18 on 2,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Canada Dry* Soft Drinks,$4.50,2,,,,SAVE UP TO 6.48 on 2,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Canada Dry* Soft Drinks,$6.00,2,,,,SAVE UP TO 1.58,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Canada Dry* Soft Drinks,$10.00,2,,,,SAVE UP TO 2.98 on 2,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Canadian Lamb Shoulder Chops,$6.99,1,,lb,,,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Cashmere Bathroom Tissue,$11.99,1,,,,SAVE UP TO 3.30,10,BUY 1 EARN AIR MILES +10 rewards miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Cashmere Napkins,$2.99,1,,,,SAVE UP TO 2.00,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Cauliflower,$2.99,1,,,,,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Cesar Home Delights Wet Dog Food,$0.99,1,,,,SAVE UP TO 20¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Cheerios Plus,,1,,,,"BUY ANY 4 PARTICIPATING† GENERAL MILLS CEREALS, SNACKS OR YOGURT, AND GET A 5TH PRODUCT FREE!††",,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Cheez Dippers,$7.99,2,,,,SAVE UP TO 3.40 on 2,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Chefboyardee,$4.00,3,,,,SAVE UP TO 1.98 on 3,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Christie Cookies,$1.44,1,,,,SAVE UP TO 2.55,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Christie Go Paks,$5.00,4,,,,SAVE UP TO 96¢ on 4,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Christie Premium Plus Crackers,$3.00,1,,,,SAVE UP TO 99¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Clif Bars,$10.00,10,,,,SAVE UP TO 7.90 on 10,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Clover Leaf or Gold Seal Light Tuna,$4.00,3,,,$1.79,SAVE UP TO 1.38 on 3,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Clover Leaf or GoldSeal Pink Salmon,$2.00,1,,,,SAVE UP TO 49¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Coca-Cola or Pepsi Soft Drinks,$4.50,2,,,,SAVE UP TO 6.48 on 2,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Balance Frozen Yogourt,$8.00,2,,,,SAVE UP TO 1.98 on 2,10,BUY 2 EARN AIR MILES +10 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Black Forest or Honey Ham,$1.89,1,,100 g,,SAVE 30¢/100 g,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Broth,$1.00,1,,,,SAVE UP TO 99¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Cat Food,$2.00,3,,,,or .69 eaSAVE UP TO 30¢ on 3,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Cheese Bars,$5.99,1,,,,SAVE UP TO $3.20,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Dips,$2.99,1,,,,SAVE 50¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Dog Food,$10.49,1,,,,SAVE UP TO 4.80,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Glass Cleaner,$5.00,2,,,$2.79,SAVE UP TO 98¢ on 2,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Ice Cream Sandwiches,$3.00,1,,,,SAVE UP TO 59¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Muffin Mix,$2.00,1,,,,SAVE UP TO 1.59,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Natural Spring Water,$1.00,1,,,,SAVE UP TO 1.79,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Pasta,$3.29,1,,,,,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Perogies,$2.00,1,,,,SAVE UP TO 29¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Scoppable Cat Litter,$6.49,1,,,,SAVE UP TO 50¢,10,BUY 2 EARN AIR MILES +10 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Sour Cream,$2.00,1,,,,SAVE UP TO 29¢,4,BUY 2 EARN AIR MILES +4 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
"Compliments White, Red, Yellow or Medley Mini Potatoes",$2.99,1,,,,each 50 BONUS AIR MILES reward milesSAVE UP TO 1.00,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments Whole White or Mini Bella Mushrooms,$4.00,2,,,,,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments or Compliments Balance Frozen Entrées,$5.00,4,,,$1.99,SAVE UP TO 2.96 on 4,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Compliments presents Jamie Oliver Discovers Canada Pull-Apart Pork Roast,$4.99,1,,lb,,SAVE 50¢ /lb,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Conestoga or Burnbrae Farms Free Run Omega-3 Eggs,$4.99,1,,,,SAVE UP TO 60¢,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Cookies or Muffins,$8.00,2,,,$4.49,,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Cracker Barrel Shredded Cheese,$5.99,1,,,,SAVE UP TO 3.20,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Danone Oikos Greek Yogurt,$3.99,1,,,,SAVE UP TO 1.60,5,BUY 2 EARN AIR MILES +5 reward miles,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Dare Bear Paws,$2.00,1,,,,SAVE UP TO 1.89,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
Degree Adrenaline Deodorant,$2.99,1,,,,SAVE UP TO 1.50,,,Sobeys  Maple Grove,511 Maple Grove Dr,Oakville,Ontario,L6J4W3
